Employment_est,GEO_ID,NAME
3221,1400000US36047059404,"Census Tract 594.04, Kings County, New York"
2061,1400000US36047059600,"Census Tract 596, Kings County, New York"
2779,1400000US36047059800,"Census Tract 598, Kings County, New York"
5109,1400000US36047060000,"Census Tract 600, Kings County, New York"
2400,1400000US36047060600,"Census Tract 606, Kings County, New York"
3161,1400000US36047060800,"Census Tract 608, Kings County, New York"
4241,1400000US36047061002,"Census Tract 610.02, Kings County, New York"
1423,1400000US36047061003,"Census Tract 610.03, Kings County, New York"
4824,1400000US36047061004,"Census Tract 610.04, Kings County, New York"
912,1400000US36047061200,"Census Tract 612, Kings County, New York"
1293,1400000US36047061600,"Census Tract 616, Kings County, New York"
1547,1400000US36047062000,"Census Tract 620, Kings County, New York"
2185,1400000US36047062200,"Census Tract 622, Kings County, New York"
2387,1400000US36047062600,"Census Tract 626, Kings County, New York"
3681,1400000US36047062800,"Census Tract 628, Kings County, New York"
1296,1400000US36047063200,"Census Tract 632, Kings County, New York"
983,1400000US36047063600,"Census Tract 636, Kings County, New York"
1583,1400000US36047063800,"Census Tract 638, Kings County, New York"
1233,1400000US36047064000,"Census Tract 640, Kings County, New York"
1802,1400000US36047064200,"Census Tract 642, Kings County, New York"
1964,1400000US36047064400,"Census Tract 644, Kings County, New York"
1476,1400000US36047064600,"Census Tract 646, Kings County, New York"
1713,1400000US36047064800,"Census Tract 648, Kings County, New York"
1276,1400000US36047065000,"Census Tract 650, Kings County, New York"
945,1400000US36047065200,"Census Tract 652, Kings County, New York"
1230,1400000US36047065400,"Census Tract 654, Kings County, New York"
1298,1400000US36047065600,"Census Tract 656, Kings County, New York"
1385,1400000US36047065800,"Census Tract 658, Kings County, New York"
1663,1400000US36047066000,"Census Tract 660, Kings County, New York"
1177,1400000US36047066200,"Census Tract 662, Kings County, New York"
0,1400000US36047066600,"Census Tract 666, Kings County, New York"
2407,1400000US36047067000,"Census Tract 670, Kings County, New York"
1498,1400000US36047067200,"Census Tract 672, Kings County, New York"
1414,1400000US36047067400,"Census Tract 674, Kings County, New York"
1558,1400000US36047067600,"Census Tract 676, Kings County, New York"
2611,1400000US36047067800,"Census Tract 678, Kings County, New York"
1707,1400000US36047068000,"Census Tract 680, Kings County, New York"
2143,1400000US36047068200,"Census Tract 682, Kings County, New York"
1237,1400000US36047068600,"Census Tract 686, Kings County, New York"
1494,1400000US36047068800,"Census Tract 688, Kings County, New York"
1723,1400000US36047069000,"Census Tract 690, Kings County, New York"
1991,1400000US36047069200,"Census Tract 692, Kings County, New York"
2768,1400000US36047069601,"Census Tract 696.01, Kings County, New York"
4409,1400000US36047069602,"Census Tract 696.02, Kings County, New York"
1058,1400000US36047069800,"Census Tract 698, Kings County, New York"
1181,1400000US36047070000,"Census Tract 700, Kings County, New York"
4590,1400000US36047070201,"Census Tract 702.01, Kings County, New York"
26,1400000US36047070202,"Census Tract 702.02, Kings County, New York"
0,1400000US36047070203,"Census Tract 702.03, Kings County, New York"
2270,1400000US36047070601,"Census Tract 706.01, Kings County, New York"
0,1400000US36047070602,"Census Tract 706.02, Kings County, New York"
1607,1400000US36047072000,"Census Tract 720, Kings County, New York"
2438,1400000US36047072200,"Census Tract 722, Kings County, New York"
1660,1400000US36047072400,"Census Tract 724, Kings County, New York"
1991,1400000US36047072600,"Census Tract 726, Kings County, New York"
3123,1400000US36047072800,"Census Tract 728, Kings County, New York"
2135,1400000US36047073000,"Census Tract 730, Kings County, New York"
1691,1400000US36047073200,"Census Tract 732, Kings County, New York"
1428,1400000US36047073400,"Census Tract 734, Kings County, New York"
2816,1400000US36047073600,"Census Tract 736, Kings County, New York"
2662,1400000US36047073800,"Census Tract 738, Kings County, New York"
2888,1400000US36047074000,"Census Tract 740, Kings County, New York"
2363,1400000US36047074200,"Census Tract 742, Kings County, New York"
1762,1400000US36047074400,"Census Tract 744, Kings County, New York"
1796,1400000US36047074600,"Census Tract 746, Kings County, New York"
1277,1400000US36047074800,"Census Tract 748, Kings County, New York"
1864,1400000US36047075000,"Census Tract 750, Kings County, New York"
723,1400000US36047075200,"Census Tract 752, Kings County, New York"
930,1400000US36047075400,"Census Tract 754, Kings County, New York"
1561,1400000US36047075600,"Census Tract 756, Kings County, New York"
1297,1400000US36047075800,"Census Tract 758, Kings County, New York"
2049,1400000US36047076000,"Census Tract 760, Kings County, New York"
3580,1400000US36047076200,"Census Tract 762, Kings County, New York"
2849,1400000US36047076400,"Census Tract 764, Kings County, New York"
1705,1400000US36047076600,"Census Tract 766, Kings County, New York"
2539,1400000US36047076800,"Census Tract 768, Kings County, New York"
2201,1400000US36047077000,"Census Tract 770, Kings County, New York"
2716,1400000US36047077200,"Census Tract 772, Kings County, New York"
2786,1400000US36047077400,"Census Tract 774, Kings County, New York"
3285,1400000US36047077600,"Census Tract 776, Kings County, New York"
1871,1400000US36047078000,"Census Tract 780, Kings County, New York"
3856,1400000US36047078200,"Census Tract 782, Kings County, New York"
1928,1400000US36047078400,"Census Tract 784, Kings County, New York"
2035,1400000US36047078601,"Census Tract 786.01, Kings County, New York"
1604,1400000US36047078602,"Census Tract 786.02, Kings County, New York"
1581,1400000US36047078801,"Census Tract 788.01, Kings County, New York"
1328,1400000US36047078802,"Census Tract 788.02, Kings County, New York"
1305,1400000US36047079001,"Census Tract 790.01, Kings County, New York"
2680,1400000US36047079002,"Census Tract 790.02, Kings County, New York"
973,1400000US36047079201,"Census Tract 792.01, Kings County, New York"
1751,1400000US36047079202,"Census Tract 792.02, Kings County, New York"
1393,1400000US36047079400,"Census Tract 794, Kings County, New York"
3194,1400000US36047079601,"Census Tract 796.01, Kings County, New York"
4185,1400000US36047079602,"Census Tract 796.02, Kings County, New York"
2502,1400000US36047079801,"Census Tract 798.01, Kings County, New York"
4524,1400000US36047079802,"Census Tract 798.02, Kings County, New York"
2986,1400000US36047080000,"Census Tract 800, Kings County, New York"
4121,1400000US36047080200,"Census Tract 802, Kings County, New York"
2736,1400000US36047080400,"Census Tract 804, Kings County, New York"
2598,1400000US36047080600,"Census Tract 806, Kings County, New York"
1509,1400000US36047080800,"Census Tract 808, Kings County, New York"
1853,1400000US36047081000,"Census Tract 810, Kings County, New York"
2030,1400000US36047081400,"Census Tract 814, Kings County, New York"
2123,1400000US36047081600,"Census Tract 816, Kings County, New York"
3593,1400000US36047081800,"Census Tract 818, Kings County, New York"
4147,1400000US36047082000,"Census Tract 820, Kings County, New York"
5949,1400000US36047082200,"Census Tract 822, Kings County, New York"
3863,1400000US36047082400,"Census Tract 824, Kings County, New York"
3700,1400000US36047082600,"Census Tract 826, Kings County, New York"
3059,1400000US36047082800,"Census Tract 828, Kings County, New York"
5329,1400000US36047083000,"Census Tract 830, Kings County, New York"
1651,1400000US36047083200,"Census Tract 832, Kings County, New York"
1291,1400000US36047083400,"Census Tract 834, Kings County, New York"
1623,1400000US36047083600,"Census Tract 836, Kings County, New York"
1779,1400000US36047083800,"Census Tract 838, Kings County, New York"
1888,1400000US36047084000,"Census Tract 840, Kings County, New York"
1538,1400000US36047084600,"Census Tract 846, Kings County, New York"
1372,1400000US36047084800,"Census Tract 848, Kings County, New York"
1355,1400000US36047085000,"Census Tract 850, Kings County, New York"
14,1400000US36047085200,"Census Tract 852, Kings County, New York"
1610,1400000US36047085400,"Census Tract 854, Kings County, New York"
3053,1400000US36047085600,"Census Tract 856, Kings County, New York"
1699,1400000US36047085800,"Census Tract 858, Kings County, New York"
2797,1400000US36047086000,"Census Tract 860, Kings County, New York"
2470,1400000US36047086200,"Census Tract 862, Kings County, New York"
2064,1400000US36047086400,"Census Tract 864, Kings County, New York"
2516,1400000US36047086600,"Census Tract 866, Kings County, New York"
2668,1400000US36047086800,"Census Tract 868, Kings County, New York"
2279,1400000US36047087000,"Census Tract 870, Kings County, New York"
2156,1400000US36047087200,"Census Tract 872, Kings County, New York"
3030,1400000US36047087401,"Census Tract 874.01, Kings County, New York"
1435,1400000US36047087600,"Census Tract 876, Kings County, New York"
1923,1400000US36047087800,"Census Tract 878, Kings County, New York"
1729,1400000US36047088001,"Census Tract 880.01, Kings County, New York"
859,1400000US36047088002,"Census Tract 880.02, Kings County, New York"
4218,1400000US36047088200,"Census Tract 882, Kings County, New York"
3550,1400000US36047088400,"Census Tract 884, Kings County, New York"
3224,1400000US36047088600,"Census Tract 886, Kings County, New York"
3293,1400000US36047088800,"Census Tract 888, Kings County, New York"
4901,1400000US36047089000,"Census Tract 890, Kings County, New York"
2816,1400000US36047089200,"Census Tract 892, Kings County, New York"
2382,1400000US36047089400,"Census Tract 894, Kings County, New York"
2618,1400000US36047089600,"Census Tract 896, Kings County, New York"
1614,1400000US36047089800,"Census Tract 898, Kings County, New York"
3334,1400000US36047090000,"Census Tract 900, Kings County, New York"
2652,1400000US36047090200,"Census Tract 902, Kings County, New York"
2468,1400000US36047090600,"Census Tract 906, Kings County, New York"
5062,1400000US36047090800,"Census Tract 908, Kings County, New York"
3507,1400000US36047091000,"Census Tract 910, Kings County, New York"
4230,1400000US36047091200,"Census Tract 912, Kings County, New York"
2465,1400000US36047091600,"Census Tract 916, Kings County, New York"
1819,1400000US36047091800,"Census Tract 918, Kings County, New York"
1838,1400000US36047092000,"Census Tract 920, Kings County, New York"
2162,1400000US36047092200,"Census Tract 922, Kings County, New York"
1580,1400000US36047092400,"Census Tract 924, Kings County, New York"
2496,1400000US36047092800,"Census Tract 928, Kings County, New York"
2579,1400000US36047093000,"Census Tract 930, Kings County, New York"
1001,1400000US36047093200,"Census Tract 932, Kings County, New York"
2058,1400000US36047093400,"Census Tract 934, Kings County, New York"
1380,1400000US36047093600,"Census Tract 936, Kings County, New York"
2165,1400000US36047093800,"Census Tract 938, Kings County, New York"
2946,1400000US36047094401,"Census Tract 944.01, Kings County, New York"
2223,1400000US36047094402,"Census Tract 944.02, Kings County, New York"
1644,1400000US36047094600,"Census Tract 946, Kings County, New York"
2118,1400000US36047095000,"Census Tract 950, Kings County, New York"
3546,1400000US36047095400,"Census Tract 954, Kings County, New York"
3458,1400000US36047095600,"Census Tract 956, Kings County, New York"
2678,1400000US36047095800,"Census Tract 958, Kings County, New York"
0,1400000US36047096000,"Census Tract 960, Kings County, New York"
1278,1400000US36047096200,"Census Tract 962, Kings County, New York"
1692,1400000US36047096400,"Census Tract 964, Kings County, New York"
2143,1400000US36047096600,"Census Tract 966, Kings County, New York"
1240,1400000US36047096800,"Census Tract 968, Kings County, New York"
2149,1400000US36047097000,"Census Tract 970, Kings County, New York"
2444,1400000US36047097400,"Census Tract 974, Kings County, New York"
3181,1400000US36047098200,"Census Tract 982, Kings County, New York"
1684,1400000US36047098400,"Census Tract 984, Kings County, New York"
2225,1400000US36047098600,"Census Tract 986, Kings County, New York"
2652,1400000US36047098800,"Census Tract 988, Kings County, New York"
1318,1400000US36047099000,"Census Tract 990, Kings County, New York"
1782,1400000US36047099200,"Census Tract 992, Kings County, New York"
1631,1400000US36047099400,"Census Tract 994, Kings County, New York"
2825,1400000US36047099600,"Census Tract 996, Kings County, New York"
2858,1400000US36047099800,"Census Tract 998, Kings County, New York"
2114,1400000US36047100400,"Census Tract 1004, Kings County, New York"
2176,1400000US36047100600,"Census Tract 1006, Kings County, New York"
1586,1400000US36047100800,"Census Tract 1008, Kings County, New York"
2025,1400000US36047101000,"Census Tract 1010, Kings County, New York"
1867,1400000US36047101200,"Census Tract 1012, Kings County, New York"
1680,1400000US36047101400,"Census Tract 1014, Kings County, New York"
1240,1400000US36047101600,"Census Tract 1016, Kings County, New York"
1928,1400000US36047101800,"Census Tract 1018, Kings County, New York"
1879,1400000US36047102000,"Census Tract 1020, Kings County, New York"
1631,1400000US36047102200,"Census Tract 1022, Kings County, New York"
1720,1400000US36047102400,"Census Tract 1024, Kings County, New York"
2406,1400000US36047102600,"Census Tract 1026, Kings County, New York"
1410,1400000US36047102801,"Census Tract 1028.01, Kings County, New York"
0,1400000US36047102802,"Census Tract 1028.02, Kings County, New York"
2870,1400000US36047103401,"Census Tract 1034.01, Kings County, New York"
0,1400000US36047103402,"Census Tract 1034.02, Kings County, New York"
4940,1400000US36047105801,"Census Tract 1058.01, Kings County, New York"
5465,1400000US36047105804,"Census Tract 1058.04, Kings County, New York"
1975,1400000US36047107001,"Census Tract 1070.01, Kings County, New York"
0,1400000US36047107002,"Census Tract 1070.02, Kings County, New York"
0,1400000US36047107003,"Census Tract 1070.03, Kings County, New York"
3950,1400000US36047107800,"Census Tract 1078, Kings County, New York"
1968,1400000US36047109800,"Census Tract 1098, Kings County, New York"
3501,1400000US36047110400,"Census Tract 1104, Kings County, New York"
3277,1400000US36047110600,"Census Tract 1106, Kings County, New York"
2253,1400000US36047111000,"Census Tract 1110, Kings County, New York"
2785,1400000US36047111600,"Census Tract 1116, Kings County, New York"
2710,1400000US36047111800,"Census Tract 1118, Kings County, New York"
2497,1400000US36047112000,"Census Tract 1120, Kings County, New York"
2480,1400000US36047112200,"Census Tract 1122, Kings County, New York"
2565,1400000US36047112400,"Census Tract 1124, Kings County, New York"
2869,1400000US36047112600,"Census Tract 1126, Kings County, New York"
2840,1400000US36047112800,"Census Tract 1128, Kings County, New York"
3039,1400000US36047113000,"Census Tract 1130, Kings County, New York"
1448,1400000US36047113200,"Census Tract 1132, Kings County, New York"
2164,1400000US36047113400,"Census Tract 1134, Kings County, New York"
1088,1400000US36047114201,"Census Tract 1142.01, Kings County, New York"
2201,1400000US36047114202,"Census Tract 1142.02, Kings County, New York"
2116,1400000US36047114400,"Census Tract 1144, Kings County, New York"
2206,1400000US36047114600,"Census Tract 1146, Kings County, New York"
1880,1400000US36047115000,"Census Tract 1150, Kings County, New York"
2177,1400000US36047115200,"Census Tract 1152, Kings County, New York"
2945,1400000US36047115600,"Census Tract 1156, Kings County, New York"
2090,1400000US36047115800,"Census Tract 1158, Kings County, New York"
2083,1400000US36047116000,"Census Tract 1160, Kings County, New York"
1924,1400000US36047116200,"Census Tract 1162, Kings County, New York"
2505,1400000US36047116400,"Census Tract 1164, Kings County, New York"
2336,1400000US36047116600,"Census Tract 1166, Kings County, New York"
1511,1400000US36047116800,"Census Tract 1168, Kings County, New York"
1558,1400000US36047117000,"Census Tract 1170, Kings County, New York"
1727,1400000US36047117201,"Census Tract 1172.01, Kings County, New York"
3096,1400000US36047117202,"Census Tract 1172.02, Kings County, New York"
3170,1400000US36047117400,"Census Tract 1174, Kings County, New York"
2688,1400000US36047117601,"Census Tract 1176.01, Kings County, New York"
2120,1400000US36047117602,"Census Tract 1176.02, Kings County, New York"
1403,1400000US36047117800,"Census Tract 1178, Kings County, New York"
0,1400000US36047118000,"Census Tract 1180, Kings County, New York"
2094,1400000US36047118201,"Census Tract 1182.01, Kings County, New York"
2471,1400000US36047118202,"Census Tract 1182.02, Kings County, New York"
3939,1400000US36047118400,"Census Tract 1184, Kings County, New York"
2340,1400000US36047118600,"Census Tract 1186, Kings County, New York"
3939,1400000US36047118800,"Census Tract 1188, Kings County, New York"
1656,1400000US36047119000,"Census Tract 1190, Kings County, New York"
2513,1400000US36047119200,"Census Tract 1192, Kings County, New York"
3355,1400000US36047119400,"Census Tract 1194, Kings County, New York"
3841,1400000US36047119600,"Census Tract 1196, Kings County, New York"
2541,1400000US36047119800,"Census Tract 1198, Kings County, New York"
2040,1400000US36047120000,"Census Tract 1200, Kings County, New York"
1582,1400000US36047120200,"Census Tract 1202, Kings County, New York"
3912,1400000US36047120801,"Census Tract 1208.01, Kings County, New York"
2671,1400000US36047120802,"Census Tract 1208.02, Kings County, New York"
1961,1400000US36047120803,"Census Tract 1208.03, Kings County, New York"
3042,1400000US36047121000,"Census Tract 1210, Kings County, New York"
2935,1400000US36047121400,"Census Tract 1214, Kings County, New York"
4286,1400000US36047122000,"Census Tract 1220, Kings County, New York"
2978,1400000US36047123700,"Census Tract 1237, Kings County, New York"
1843,1400000US36047150200,"Census Tract 1502, Kings County, New York"
2756,1400000US36047152200,"Census Tract 1522, Kings County, New York"
0,1400000US36047990100,"Census Tract 9901, Kings County, New York"
0,1400000US36061000100,"Census Tract 1, New York County, New York"
1712,1400000US36061000201,"Census Tract 2.01, New York County, New York"
5879,1400000US36061000202,"Census Tract 2.02, New York County, New York"
0,1400000US36061000500,"Census Tract 5, New York County, New York"
9393,1400000US36061000600,"Census Tract 6, New York County, New York"
7750,1400000US36061000700,"Census Tract 7, New York County, New York"
8347,1400000US36061000800,"Census Tract 8, New York County, New York"
1623,1400000US36061000900,"Census Tract 9, New York County, New York"
1239,1400000US36061001001,"Census Tract 10.01, New York County, New York"
4445,1400000US36061001002,"Census Tract 10.02, New York County, New York"
3602,1400000US36061001200,"Census Tract 12, New York County, New York"
4248,1400000US36061001300,"Census Tract 13, New York County, New York"
2581,1400000US36061001401,"Census Tract 14.01, New York County, New York"
2593,1400000US36061001402,"Census Tract 14.02, New York County, New York"
6806,1400000US36061001501,"Census Tract 15.01, New York County, New York"
7299,1400000US36061001502,"Census Tract 15.02, New York County, New York"
6813,1400000US36061001600,"Census Tract 16, New York County, New York"
6650,1400000US36061001800,"Census Tract 18, New York County, New York"
3873,1400000US36061002000,"Census Tract 20, New York County, New York"
5368,1400000US36061002100,"Census Tract 21, New York County, New York"
5616,1400000US36061002201,"Census Tract 22.01, New York County, New York"
2056,1400000US36061002202,"Census Tract 22.02, New York County, New York"
3388,1400000US36061002400,"Census Tract 24, New York County, New York"
4389,1400000US36061002500,"Census Tract 25, New York County, New York"
3586,1400000US36061002601,"Census Tract 26.01, New York County, New York"
3400,1400000US36061002602,"Census Tract 26.02, New York County, New York"
1164,1400000US36061002700,"Census Tract 27, New York County, New York"
5687,1400000US36061002800,"Census Tract 28, New York County, New York"
1564,1400000US36061002901,"Census Tract 29.01, New York County, New York"
3628,1400000US36061002902,"Census Tract 29.02, New York County, New York"
3406,1400000US36061003001,"Census Tract 30.01, New York County, New York"
2618,1400000US36061003002,"Census Tract 30.02, New York County, New York"
2478,1400000US36061003100,"Census Tract 31, New York County, New York"
7327,1400000US36061003200,"Census Tract 32, New York County, New York"
4655,1400000US36061003300,"Census Tract 33, New York County, New York"
6379,1400000US36061003400,"Census Tract 34, New York County, New York"
2695,1400000US36061003601,"Census Tract 36.01, New York County, New York"
2966,1400000US36061003602,"Census Tract 36.02, New York County, New York"
2333,1400000US36061003700,"Census Tract 37, New York County, New York"
8687,1400000US36061003800,"Census Tract 38, New York County, New York"
5802,1400000US36061003900,"Census Tract 39, New York County, New York"
3433,1400000US36061004001,"Census Tract 40.01, New York County, New York"
5328,1400000US36061004002,"Census Tract 40.02, New York County, New York"
6981,1400000US36061004100,"Census Tract 41, New York County, New York"
5121,1400000US36061004200,"Census Tract 42, New York County, New York"
3495,1400000US36061004300,"Census Tract 43, New York County, New York"
15066,1400000US36061004400,"Census Tract 44, New York County, New York"
889,1400000US36061004500,"Census Tract 45, New York County, New York"
2257,1400000US36061004700,"Census Tract 47, New York County, New York"
5978,1400000US36061004800,"Census Tract 48, New York County, New York"
4091,1400000US36061004900,"Census Tract 49, New York County, New York"
4300,1400000US36061005000,"Census Tract 50, New York County, New York"
2900,1400000US36061005200,"Census Tract 52, New York County, New York"
4296,1400000US36061005400,"Census Tract 54, New York County, New York"
4135,1400000US36061005501,"Census Tract 55.01, New York County, New York"
1669,1400000US36061005502,"Census Tract 55.02, New York County, New York"
3574,1400000US36061005600,"Census Tract 56, New York County, New York"
2594,1400000US36061005700,"Census Tract 57, New York County, New York"
3739,1400000US36061005800,"Census Tract 58, New York County, New York"
5112,1400000US36061005900,"Census Tract 59, New York County, New York"
4351,1400000US36061006000,"Census Tract 60, New York County, New York"
4394,1400000US36061006100,"Census Tract 61, New York County, New York"
4052,1400000US36061006200,"Census Tract 62, New York County, New York"
5767,1400000US36061006300,"Census Tract 63, New York County, New York"
6765,1400000US36061006400,"Census Tract 64, New York County, New York"
5927,1400000US36061006500,"Census Tract 65, New York County, New York"
10774,1400000US36061006600,"Census Tract 66, New York County, New York"
5082,1400000US36061006700,"Census Tract 67, New York County, New York"
7275,1400000US36061006800,"Census Tract 68, New York County, New York"
2111,1400000US36061006900,"Census Tract 69, New York County, New York"
3558,1400000US36061007001,"Census Tract 70.01, New York County, New York"
3386,1400000US36061007002,"Census Tract 70.02, New York County, New York"
4769,1400000US36061007100,"Census Tract 71, New York County, New York"
6974,1400000US36061007200,"Census Tract 72, New York County, New York"
5350,1400000US36061007300,"Census Tract 73, New York County, New York"
4205,1400000US36061007400,"Census Tract 74, New York County, New York"
3089,1400000US36061007500,"Census Tract 75, New York County, New York"
1911,1400000US36061007600,"Census Tract 76, New York County, New York"
5286,1400000US36061007700,"Census Tract 77, New York County, New York"
8657,1400000US36061007800,"Census Tract 78, New York County, New York"
3812,1400000US36061007900,"Census Tract 79, New York County, New York"
4339,1400000US36061008000,"Census Tract 80, New York County, New York"
6837,1400000US36061008100,"Census Tract 81, New York County, New York"
2715,1400000US36061008200,"Census Tract 82, New York County, New York"
3514,1400000US36061008300,"Census Tract 83, New York County, New York"
1460,1400000US36061008400,"Census Tract 84, New York County, New York"
2631,1400000US36061008601,"Census Tract 86.01, New York County, New York"
0,1400000US36061008602,"Census Tract 86.02, New York County, New York"
3950,1400000US36061008603,"Census Tract 86.03, New York County, New York"
5939,1400000US36061008700,"Census Tract 87, New York County, New York"
6878,1400000US36061008800,"Census Tract 88, New York County, New York"
5144,1400000US36061008900,"Census Tract 89, New York County, New York"
7293,1400000US36061009000,"Census Tract 90, New York County, New York"
5626,1400000US36061009100,"Census Tract 91, New York County, New York"
1463,1400000US36061009200,"Census Tract 92, New York County, New York"
8909,1400000US36061009300,"Census Tract 93, New York County, New York"
64,1400000US36061009400,"Census Tract 94, New York County, New York"
2711,1400000US36061009500,"Census Tract 95, New York County, New York"
185,1400000US36061009600,"Census Tract 96, New York County, New York"
4187,1400000US36061009700,"Census Tract 97, New York County, New York"
6649,1400000US36061009800,"Census Tract 98, New York County, New York"
1640,1400000US36061009901,"Census Tract 99.01, New York County, New York"
2608,1400000US36061009902,"Census Tract 99.02, New York County, New York"
1003,1400000US36061009903,"Census Tract 99.03, New York County, New York"
1643,1400000US36061010000,"Census Tract 100, New York County, New York"
1395,1400000US36061010100,"Census Tract 101, New York County, New York"
160,1400000US36061010200,"Census Tract 102, New York County, New York"
2206,1400000US36061010300,"Census Tract 103, New York County, New York"
829,1400000US36061010400,"Census Tract 104, New York County, New York"
6479,1400000US36061010601,"Census Tract 106.01, New York County, New York"
3802,1400000US36061010602,"Census Tract 106.02, New York County, New York"
2971,1400000US36061010801,"Census Tract 108.01, New York County, New York"
3888,1400000US36061010802,"Census Tract 108.02, New York County, New York"
1658,1400000US36061010803,"Census Tract 108.03, New York County, New York"
186,1400000US36061010900,"Census Tract 109, New York County, New York"
6279,1400000US36061011000,"Census Tract 110, New York County, New York"
4452,1400000US36061011100,"Census Tract 111, New York County, New York"
914,1400000US36061011201,"Census Tract 112.01, New York County, New York"
417,1400000US36061011202,"Census Tract 112.02, New York County, New York"
1084,1400000US36061011203,"Census Tract 112.03, New York County, New York"
102,1400000US36061011300,"Census Tract 113, New York County, New York"
1023,1400000US36061011401,"Census Tract 114.01, New York County, New York"
1806,1400000US36061011402,"Census Tract 114.02, New York County, New York"
3321,1400000US36061011500,"Census Tract 115, New York County, New York"
3290,1400000US36061011600,"Census Tract 116, New York County, New York"
4026,1400000US36061011700,"Census Tract 117, New York County, New York"
7942,1400000US36061011800,"Census Tract 118, New York County, New York"
986,1400000US36061011900,"Census Tract 119, New York County, New York"
2648,1400000US36061012000,"Census Tract 120, New York County, New York"
2853,1400000US36061012101,"Census Tract 121.01, New York County, New York"
4457,1400000US36061012102,"Census Tract 121.02, New York County, New York"
2290,1400000US36061012200,"Census Tract 122, New York County, New York"
8957,1400000US36061012400,"Census Tract 124, New York County, New York"
2230,1400000US36061012500,"Census Tract 125, New York County, New York"
5917,1400000US36061012601,"Census Tract 126.01, New York County, New York"
4407,1400000US36061012602,"Census Tract 126.02, New York County, New York"
6540,1400000US36061012700,"Census Tract 127, New York County, New York"
4229,1400000US36061012800,"Census Tract 128, New York County, New York"
5497,1400000US36061012901,"Census Tract 129.01, New York County, New York"
2294,1400000US36061012902,"Census Tract 129.02, New York County, New York"
3005,1400000US36061013000,"Census Tract 130, New York County, New York"
2465,1400000US36061013100,"Census Tract 131, New York County, New York"
2279,1400000US36061013201,"Census Tract 132.01, New York County, New York"
2303,1400000US36061013202,"Census Tract 132.02, New York County, New York"
4401,1400000US36061013203,"Census Tract 132.03, New York County, New York"
6051,1400000US36061013300,"Census Tract 133, New York County, New York"
9275,1400000US36061013400,"Census Tract 134, New York County, New York"
4166,1400000US36061013501,"Census Tract 135.01, New York County, New York"
4814,1400000US36061013502,"Census Tract 135.02, New York County, New York"
1428,1400000US36061013601,"Census Tract 136.01, New York County, New York"
5458,1400000US36061013602,"Census Tract 136.02, New York County, New York"
3020,1400000US36061013603,"Census Tract 136.03, New York County, New York"
3642,1400000US36061013604,"Census Tract 136.04, New York County, New York"
5553,1400000US36061013700,"Census Tract 137, New York County, New York"
11216,1400000US36061013800,"Census Tract 138, New York County, New York"
10105,1400000US36061013900,"Census Tract 139, New York County, New York"
6251,1400000US36061014000,"Census Tract 140, New York County, New York"
3932,1400000US36061014200,"Census Tract 142, New York County, New York"
1,1400000US36061014300,"Census Tract 143, New York County, New York"
3975,1400000US36061014401,"Census Tract 144.01, New York County, New York"
6000,1400000US36061014402,"Census Tract 144.02, New York County, New York"
5576,1400000US36061014500,"Census Tract 145, New York County, New York"
4057,1400000US36061014601,"Census Tract 146.01, New York County, New York"
7254,1400000US36061014602,"Census Tract 146.02, New York County, New York"
2591,1400000US36061014700,"Census Tract 147, New York County, New York"
2319,1400000US36061014801,"Census Tract 148.01, New York County, New York"
5732,1400000US36061014802,"Census Tract 148.02, New York County, New York"
4768,1400000US36061014900,"Census Tract 149, New York County, New York"
1723,1400000US36061015001,"Census Tract 150.01, New York County, New York"
3838,1400000US36061015002,"Census Tract 150.02, New York County, New York"
3139,1400000US36061015101,"Census Tract 151.01, New York County, New York"
4976,1400000US36061015102,"Census Tract 151.02, New York County, New York"
6280,1400000US36061015200,"Census Tract 152, New York County, New York"
3389,1400000US36061015301,"Census Tract 153.01, New York County, New York"
4694,1400000US36061015302,"Census Tract 153.02, New York County, New York"
4932,1400000US36061015401,"Census Tract 154.01, New York County, New York"
4238,1400000US36061015402,"Census Tract 154.02, New York County, New York"
3860,1400000US36061015403,"Census Tract 154.03, New York County, New York"
4753,1400000US36061015501,"Census Tract 155.01, New York County, New York"
4500,1400000US36061015502,"Census Tract 155.02, New York County, New York"
4362,1400000US36061015601,"Census Tract 156.01, New York County, New York"
2058,1400000US36061015602,"Census Tract 156.02, New York County, New York"
8675,1400000US36061015700,"Census Tract 157, New York County, New York"
4004,1400000US36061015801,"Census Tract 158.01, New York County, New York"
4073,1400000US36061015802,"Census Tract 158.02, New York County, New York"
8250,1400000US36061015900,"Census Tract 159, New York County, New York"
2877,1400000US36061016001,"Census Tract 160.01, New York County, New York"
3172,1400000US36061016002,"Census Tract 160.02, New York County, New York"
5815,1400000US36061016100,"Census Tract 161, New York County, New York"
7870,1400000US36061016200,"Census Tract 162, New York County, New York"
6022,1400000US36061016300,"Census Tract 163, New York County, New York"
6344,1400000US36061016400,"Census Tract 164, New York County, New York"
5643,1400000US36061016500,"Census Tract 165, New York County, New York"
5226,1400000US36061016600,"Census Tract 166, New York County, New York"
4990,1400000US36061016700,"Census Tract 167, New York County, New York"
3727,1400000US36061016800,"Census Tract 168, New York County, New York"
6886,1400000US36061016900,"Census Tract 169, New York County, New York"
6918,1400000US36061017000,"Census Tract 170, New York County, New York"
7928,1400000US36061017100,"Census Tract 171, New York County, New York"
