,closeness_centrality
D22,0.012538346897170457
D25,0.012375350593889058
D27,0.011748471243000116
D28,0.011618853269997616
D29,0.011443397961163525
D30,0.011361885893589439
D31,0.011216976082421412
D32,0.0110719543468253
D33,0.010968940232435208
D34,0.01079370717509949
D35,0.010591223951342385
D37,0.010389990136446035
D38,0.010308564400819124
D39,0.010145592552265801
D40,0.009943490961955074
D41,0.009406847263633748
D42,0.009996874618868988
D43,0.01019480698905327
F01,0.008995396982434426
F02,0.009151704767518195
F03,0.009317063611614404
F04,0.009445480809250123
F05,0.010147802463069953
F06,0.010386278677262275
F07,0.010503130890035224
F12,0.012973655336532186
F14,0.0131400886897104
F16,0.012906736061096205
F18,0.012617699282869693
F20,0.012506376557544406
F21,0.012304849059191865
F22,0.012108693173341527
F24,0.01171156923450894
F25,0.011547196535865879
F26,0.011282317568287792
F27,0.010908878025027442
F29,0.01071884492246159
F30,0.01057132101976465
F31,0.010470711365638692
F32,0.010369246809372748
F33,0.010246971714765721
F34,0.010119101751038705
F35,0.01000508738074396
F36,0.009868553160445763
F38,0.009756208947348063
F39,0.00961463403666225
G05,0.01009397216965336
G06,0.010229488633791042
G07,0.00956795591244843
G08,0.01098439605764654
G09,0.010292664144467516
G10,0.010492192795866847
G11,0.010675191187466015
G12,0.010881888786948894
G13,0.011077274601231516
G15,0.011341169754718463
G16,0.011539588392450248
G18,0.011745679459221685
G19,0.011930942454560126
G20,0.012199015464475818
G21,0.012913148114038446
G24,0.009772432817767903
G26,0.00976975271983864
G28,0.009788010179677445
G30,0.009841799330530776
G31,0.009833181591829446
G32,0.009841711691960058
G33,0.00989376965169446
G34,0.00995905780903815
G35,0.010031250391897869
G36,0.010125540367265892
H01,0.009407653264987917
H02,0.009407653264987917
H03,0.009245140825465379
H04,0.008327654841110718
H06,0.007967701061382832
H07,0.007871628514319873
H08,0.007735525744287777
H09,0.007645861684729696
H10,0.007550892398887054
H11,0.007470985653186005
H12,0.008011375326494692
H13,0.007923460547268115
H14,0.00783993600624904
H15,0.007746296363442219
J12,0.009309081939457032
J13,0.009185355705281112
J14,0.009492351766421535
J15,0.00958858825256173
J16,0.009488956992755999
J17,0.00980800096300953
J19,0.009643045908930338
J20,0.009990582249488032
J21,0.010090856599080962
J22,0.009963740695434795
J23,0.010285485659254459
J24,0.010189825508163058
J28,0.010573061560220845
J29,0.010463304976271482
J30,0.01074285760616163
J31,0.010657658173632558
L05,0.012141291535210519
L06,0.012047726769162694
L08,0.011589927486764375
L11,0.011387602329744945
L12,0.011312507764694594
L13,0.011228064886180675
L14,0.011125902208786755
L15,0.010987883475643197
L16,0.010913571145995846
L19,0.010703041502418395
L20,0.010601950859507634
L21,0.010522777498635937
L24,0.010392996374743732
L25,0.01026532029093915
L27,0.010018724141855201
L28,0.00981579695028892
L29,0.009711540692167474
M01,0.009893965407688044
M04,0.010083259698625032
M05,0.010242368730965866
M06,0.010353243351989014
M09,0.010641402053186332
M10,0.010804473280118103
M11,0.0120786757625612
M12,0.01206469359696669
M13,0.012226010566975974
M14,0.012377415838353912
M16,0.012624285427974655
M19,0.011917407938768623
M23,0.01167420700486722
N02,0.010134093998110407
N03,0.009996756050670587
N05,0.009661020580655657
N06,0.009552380390593626
N07,0.009430961711862461
N08,0.009279529784414339
N09,0.009162491512741493
N10,0.009099221310054698
Q03,0.01235639005525937
Q04,0.011982026618224185
Q05,0.011730757297322113
R01,0.010717682261622041
R03,0.010916971489927823
R04,0.011056680809007345
R05,0.011244494726243368
R06,0.011439952807696004
R08,0.011596771196314063
R13,0.013107434683328464
R14,0.0136195248509876
R15,0.013371075852664806
R18,0.013214481956293675
R19,0.01318442032916417
R21,0.01314130326443187
R22,0.013057550377268436
R24,0.012933278116746338
R26,0.012846474687080786
R30,0.013645858176855225
R32,0.011983643821146249
R34,0.011531394298885743
R35,0.011318350592690747
R36,0.011976199876908216
R39,0.010850334848477042
R40,0.010695899317547271
R41,0.01100952595818001
R42,0.010321142459261148
R43,0.01015972188786563
R44,0.009948939226585799
R45,0.009774116544344236
S03,0.009637576010229713
